Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
/home/krishna_warrior/Desktop/dataset/00025/00003_00003.ppm,58,60,5,6,53,55,25
/home/krishna_warrior/Desktop/dataset/00025/00003_00004.ppm,62,61,6,5,56,55,25
/home/krishna_warrior/Desktop/dataset/00025/00003_00005.ppm,67,63,6,5,61,58,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00000.ppm,38,34,6,6,33,29,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00001.ppm,38,34,6,5,32,29,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00002.ppm,39,37,6,6,34,32,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00003.ppm,40,37,5,5,34,32,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00004.ppm,41,36,6,5,35,31,25
/home/krishna_warrior/Desktop/dataset/00025/00004_00005.ppm,41,37,6,6,36,32,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00000.ppm,33,32,6,5,28,27,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00001.ppm,35,33,6,5,30,27,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00002.ppm,34,33,5,5,29,28,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00003.ppm,36,34,6,5,31,29,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00004.ppm,36,35,5,6,30,29,25
/home/krishna_warrior/Desktop/dataset/00025/00005_00005.ppm,35,33,5,5,30,28,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00000.ppm,27,27,6,6,22,21,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00001.ppm,28,27,6,6,23,22,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00002.ppm,28,28,5,6,22,22,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00003.ppm,28,28,5,6,23,23,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00004.ppm,29,28,5,5,23,22,25
/home/krishna_warrior/Desktop/dataset/00025/00006_00005.ppm,30,29,6,5,25,23,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00000.ppm,52,48,5,6,47,43,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00001.ppm,53,49,5,6,48,44,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00002.ppm,57,49,6,6,52,44,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00003.ppm,57,51,6,6,52,46,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00004.ppm,57,52,5,6,52,47,25
/home/krishna_warrior/Desktop/dataset/00025/00007_00005.ppm,59,52,6,5,54,47,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00000.ppm,65,63,6,6,60,58,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00001.ppm,68,65,6,6,61,59,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00002.ppm,69,65,6,5,62,59,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00003.ppm,71,70,6,7,64,63,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00004.ppm,72,71,6,7,66,65,25
/home/krishna_warrior/Desktop/dataset/00025/00008_00005.ppm,74,72,7,7,68,66,25
/home/krishna_warrior/Desktop/dataset/00001/00000_00000.ppm,56,57,6,5,51,52,1
/home/krishna_warrior/Desktop/dataset/00001/00000_00001.ppm,55,57,5,6,50,52,1
/home/krishna_warrior/Desktop/dataset/00001/00000_00002.ppm,56,56,5,6,51,51,1
/home/krishna_warrior/Desktop/dataset/00001/00000_00003.ppm,58,58,6,6,53,52,1
/home/krishna_warrior/Desktop/dataset/00001/00000_00004.ppm,59,59,6,6,54,53,1
/home/krishna_warrior/Desktop/dataset/00001/00000_00005.ppm,57,59,5,6,52,54,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00000.ppm,30,32,5,5,25,27,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00001.ppm,30,33,5,6,25,28,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00002.ppm,31,33,5,6,25,28,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00003.ppm,32,33,6,6,26,28,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00004.ppm,32,33,5,6,26,28,1
/home/krishna_warrior/Desktop/dataset/00001/00001_00005.ppm,34,33,6,5,29,28,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00000.ppm,46,48,6,6,41,43,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00001.ppm,45,47,5,5,40,42,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00002.ppm,46,48,6,6,41,43,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00003.ppm,46,47,6,5,41,42,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00004.ppm,46,47,6,5,41,42,1
/home/krishna_warrior/Desktop/dataset/00001/00002_00005.ppm,46,48,6,6,41,43,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00000.ppm,25,26,5,6,20,21,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00001.ppm,27,27,6,6,21,22,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00002.ppm,27,27,6,5,21,21,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00003.ppm,28,28,6,5,22,22,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00004.ppm,27,30,5,6,22,24,1
/home/krishna_warrior/Desktop/dataset/00001/00003_00005.ppm,29,31,5,6,23,25,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00000.ppm,40,40,6,5,35,35,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00001.ppm,41,42,5,6,36,37,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00002.ppm,43,42,6,5,38,37,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00003.ppm,44,46,5,5,39,41,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00004.ppm,49,47,6,5,44,42,1
/home/krishna_warrior/Desktop/dataset/00001/00004_00005.ppm,52,51,6,5,47,46,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00000.ppm,30,28,6,5,25,23,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00001.ppm,29,30,5,5,24,25,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00002.ppm,29,31,5,6,24,26,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00003.ppm,30,30,5,5,25,25,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00004.ppm,32,31,6,5,26,25,1
/home/krishna_warrior/Desktop/dataset/00001/00005_00005.ppm,33,32,6,5,28,27,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00000.ppm,44,50,6,6,39,45,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00001.ppm,43,49,5,5,38,44,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00002.ppm,44,50,6,5,39,45,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00003.ppm,43,50,5,5,38,45,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00004.ppm,43,51,5,5,38,45,1
/home/krishna_warrior/Desktop/dataset/00001/00006_00005.ppm,44,51,5,5,39,46,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00000.ppm,50,49,5,5,45,44,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00001.ppm,51,51,5,6,46,46,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00002.ppm,52,52,5,5,47,46,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00003.ppm,53,53,5,5,48,47,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00004.ppm,54,54,5,5,49,49,1
/home/krishna_warrior/Desktop/dataset/00001/00007_00005.ppm,55,56,5,6,50,50,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00000.ppm,44,47,5,5,39,42,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00001.ppm,44,46,6,5,39,41,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00002.ppm,43,46,5,5,38,41,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00003.ppm,43,47,5,5,38,42,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00004.ppm,43,47,5,5,38,42,1
/home/krishna_warrior/Desktop/dataset/00001/00008_00005.ppm,43,47,5,5,38,42,1
/home/krishna_warrior/Desktop/dataset/00010/00000_00000.ppm,37,37,6,5,32,32,10
/home/krishna_warrior/Desktop/dataset/00010/00000_00001.ppm,35,37,5,6,30,32,10
/home/krishna_warrior/Desktop/dataset/00010/00000_00002.ppm,36,36,6,5,31,31,10
/home/krishna_warrior/Desktop/dataset/00010/00000_00003.ppm,37,39,5,6,32,34,10
/home/krishna_warrior/Desktop/dataset/00010/00000_00004.ppm,38,37,6,5,33,32,10
/home/krishna_warrior/Desktop/dataset/00010/00000_00005.ppm,38,39,5,6,33,34,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00000.ppm,29,27,5,6,23,21,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00001.ppm,29,27,5,6,24,22,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00002.ppm,29,26,5,5,23,21,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00003.ppm,29,27,5,6,23,22,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00004.ppm,29,27,6,5,24,21,10
/home/krishna_warrior/Desktop/dataset/00010/00001_00005.ppm,31,28,6,5,26,23,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00000.ppm,31,30,6,6,26,25,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00001.ppm,32,31,6,6,26,25,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00002.ppm,33,30,6,5,27,25,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00003.ppm,32,32,5,6,27,27,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00004.ppm,33,32,5,5,27,26,10
/home/krishna_warrior/Desktop/dataset/00010/00002_00005.ppm,34,32,6,5,29,26,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00000.ppm,31,31,6,6,26,26,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00001.ppm,30,31,5,6,25,26,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00002.ppm,31,31,6,6,26,26,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00003.ppm,31,32,5,6,26,27,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00004.ppm,32,33,5,6,26,27,10
/home/krishna_warrior/Desktop/dataset/00010/00003_00005.ppm,33,33,6,6,27,28,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00000.ppm,27,27,5,5,22,22,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00001.ppm,27,28,5,6,22,23,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00002.ppm,27,29,5,6,22,23,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00003.ppm,27,28,5,5,22,22,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00004.ppm,28,28,5,5,23,23,10
/home/krishna_warrior/Desktop/dataset/00010/00004_00005.ppm,28,29,5,5,23,23,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00000.ppm,30,31,5,6,25,26,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00001.ppm,32,31,6,5,27,26,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00002.ppm,32,33,6,6,27,27,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00003.ppm,32,33,6,6,27,27,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00004.ppm,33,33,6,6,28,28,10
/home/krishna_warrior/Desktop/dataset/00010/00005_00005.ppm,32,33,5,6,27,28,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00000.ppm,29,29,5,5,24,24,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00001.ppm,29,29,5,5,24,24,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00002.ppm,30,31,6,6,25,25,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00003.ppm,30,32,5,6,25,26,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00004.ppm,32,32,6,6,27,27,10
/home/krishna_warrior/Desktop/dataset/00010/00006_00005.ppm,33,33,5,5,27,27,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00000.ppm,31,32,6,6,26,27,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00001.ppm,31,32,5,5,26,27,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00002.ppm,32,34,5,6,27,29,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00003.ppm,34,35,6,6,29,30,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00004.ppm,33,35,5,6,28,30,10
/home/krishna_warrior/Desktop/dataset/00010/00007_00005.ppm,33,34,5,5,28,29,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00000.ppm,31,31,6,6,26,26,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00001.ppm,31,30,5,5,25,25,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00002.ppm,31,32,5,6,25,26,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00003.ppm,33,32,6,5,27,26,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00004.ppm,33,32,6,5,28,27,10
/home/krishna_warrior/Desktop/dataset/00010/00008_00005.ppm,33,33,6,6,28,28,10
/home/krishna_warrior/Desktop/dataset/00005/00000_00000.ppm,29,30,5,6,24,25,5
/home/krishna_warrior/Desktop/dataset/00005/00000_00001.ppm,30,32,5,6,25,27,5
/home/krishna_warrior/Desktop/dataset/00005/00000_00002.ppm,31,31,5,5,26,26,5
/home/krishna_warrior/Desktop/dataset/00005/00000_00003.ppm,32,32,6,5,27,27,5
/home/krishna_warrior/Desktop/dataset/00005/00000_00004.ppm,31,32,5,5,26,27,5
/home/krishna_warrior/Desktop/dataset/00005/00000_00005.ppm,33,33,5,5,28,28,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00000.ppm,26,28,5,6,21,23,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00001.ppm,27,28,6,6,22,23,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00002.ppm,26,27,5,5,21,22,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00003.ppm,27,29,5,6,22,24,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00004.ppm,28,29,6,5,23,23,5
/home/krishna_warrior/Desktop/dataset/00005/00001_00005.ppm,28,29,5,5,22,23,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00000.ppm,27,26,6,5,22,21,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00001.ppm,28,27,6,6,23,22,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00002.ppm,28,27,5,6,23,22,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00003.ppm,28,27,5,6,23,22,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00004.ppm,30,26,6,5,24,21,5
/home/krishna_warrior/Desktop/dataset/00005/00002_00005.ppm,30,27,6,6,24,22,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00000.ppm,27,26,6,6,22,21,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00001.ppm,28,26,6,5,23,21,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00002.ppm,28,26,5,5,22,21,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00003.ppm,28,28,5,6,23,23,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00004.ppm,29,27,6,5,24,22,5
/home/krishna_warrior/Desktop/dataset/00005/00003_00005.ppm,30,28,6,5,25,23,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00000.ppm,26,28,5,6,20,22,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00001.ppm,26,28,5,6,21,23,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00002.ppm,27,27,6,6,22,22,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00003.ppm,27,26,6,5,22,21,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00004.ppm,27,27,6,5,22,21,5
/home/krishna_warrior/Desktop/dataset/00005/00004_00005.ppm,28,29,6,6,23,23,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00000.ppm,26,25,5,5,21,20,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00001.ppm,27,26,6,5,22,20,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00002.ppm,29,27,6,5,24,22,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00003.ppm,29,28,6,6,24,23,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00004.ppm,30,28,6,5,24,22,5
/home/krishna_warrior/Desktop/dataset/00005/00005_00005.ppm,29,28,5,5,24,23,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00000.ppm,30,31,5,5,25,26,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00001.ppm,32,32,6,5,27,27,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00002.ppm,31,32,5,5,26,27,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00003.ppm,32,32,6,5,27,27,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00004.ppm,32,33,5,6,27,28,5
/home/krishna_warrior/Desktop/dataset/00005/00006_00005.ppm,35,34,6,5,30,29,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00000.ppm,31,31,6,6,26,26,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00001.ppm,31,31,6,5,26,25,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00002.ppm,32,31,6,5,26,25,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00003.ppm,30,31,5,5,25,25,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00004.ppm,31,31,5,5,25,25,5
/home/krishna_warrior/Desktop/dataset/00005/00007_00005.ppm,32,31,6,5,27,26,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00000.ppm,29,30,5,6,24,25,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00001.ppm,30,30,6,6,25,25,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00002.ppm,29,29,5,5,24,24,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00003.ppm,30,31,5,6,25,26,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00004.ppm,32,32,5,5,27,27,5
/home/krishna_warrior/Desktop/dataset/00005/00008_00005.ppm,33,32,6,5,28,27,5
/home/krishna_warrior/Desktop/dataset/00008/00000_00000.ppm,36,36,6,6,31,31,8
/home/krishna_warrior/Desktop/dataset/00008/00000_00001.ppm,35,37,5,6,30,32,8
/home/krishna_warrior/Desktop/dataset/00008/00000_00002.ppm,36,36,5,5,31,31,8
/home/krishna_warrior/Desktop/dataset/00008/00000_00003.ppm,37,37,5,5,32,32,8
/home/krishna_warrior/Desktop/dataset/00008/00000_00004.ppm,38,38,5,6,33,33,8
/home/krishna_warrior/Desktop/dataset/00008/00000_00005.ppm,38,37,5,5,33,32,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00000.ppm,27,27,6,5,22,22,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00001.ppm,27,28,5,6,21,23,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00002.ppm,27,28,5,5,22,23,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00003.ppm,28,30,6,6,23,24,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00004.ppm,28,30,5,6,23,25,8
/home/krishna_warrior/Desktop/dataset/00008/00001_00005.ppm,30,31,6,6,25,26,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00000.ppm,25,26,5,6,20,21,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00001.ppm,27,27,6,6,22,22,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00002.ppm,27,27,5,5,21,21,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00003.ppm,27,29,5,6,22,23,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00004.ppm,27,29,5,6,22,23,8
/home/krishna_warrior/Desktop/dataset/00008/00002_00005.ppm,28,28,5,5,23,22,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00000.ppm,29,28,6,5,24,23,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00001.ppm,29,28,6,5,24,23,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00002.ppm,30,30,6,6,25,25,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00003.ppm,31,29,6,5,25,24,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00004.ppm,30,31,5,6,25,26,8
/home/krishna_warrior/Desktop/dataset/00008/00003_00005.ppm,32,32,6,6,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00000.ppm,28,28,5,5,23,23,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00001.ppm,29,29,6,5,24,23,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00002.ppm,29,29,6,5,24,23,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00003.ppm,28,30,5,6,23,24,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00004.ppm,30,30,5,5,25,25,8
/home/krishna_warrior/Desktop/dataset/00008/00004_00005.ppm,31,31,5,5,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00000.ppm,29,30,6,5,24,25,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00001.ppm,30,31,6,5,25,26,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00002.ppm,30,32,5,5,25,27,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00003.ppm,30,33,5,6,25,28,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00004.ppm,31,33,5,5,26,28,8
/home/krishna_warrior/Desktop/dataset/00008/00005_00005.ppm,31,33,5,5,26,28,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00000.ppm,30,30,6,6,25,25,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00001.ppm,30,29,5,5,24,24,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00002.ppm,30,31,5,6,25,26,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00003.ppm,32,31,6,5,26,25,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00004.ppm,32,31,6,5,27,26,8
/home/krishna_warrior/Desktop/dataset/00008/00006_00005.ppm,31,31,5,5,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00000.ppm,31,30,6,5,26,25,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00001.ppm,30,30,5,5,25,25,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00002.ppm,31,30,6,5,26,25,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00003.ppm,32,31,6,6,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00004.ppm,33,31,6,5,27,26,8
/home/krishna_warrior/Desktop/dataset/00008/00007_00005.ppm,34,33,6,6,28,28,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00000.ppm,31,31,5,5,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00001.ppm,32,31,6,5,27,26,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00002.ppm,32,32,5,5,26,26,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00003.ppm,33,32,6,5,27,26,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00004.ppm,33,33,6,6,28,28,8
/home/krishna_warrior/Desktop/dataset/00008/00008_00005.ppm,33,34,6,6,28,28,8
/home/krishna_warrior/Desktop/dataset/00036/00000_00000.ppm,26,27,6,6,21,21,36
/home/krishna_warrior/Desktop/dataset/00036/00000_00001.ppm,29,27,6,5,23,22,36
/home/krishna_warrior/Desktop/dataset/00036/00000_00002.ppm,28,29,5,6,23,24,36
/home/krishna_warrior/Desktop/dataset/00036/00000_00003.ppm,31,31,5,6,25,26,36
/home/krishna_warrior/Desktop/dataset/00036/00000_00004.ppm,33,33,5,5,27,28,36
/home/krishna_warrior/Desktop/dataset/00036/00000_00005.ppm,35,34,6,6,30,29,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00000.ppm,30,32,6,6,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00001.ppm,33,31,6,5,28,26,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00002.ppm,33,32,6,6,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00003.ppm,33,32,5,5,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00004.ppm,33,33,5,6,28,28,36
/home/krishna_warrior/Desktop/dataset/00036/00001_00005.ppm,33,32,5,5,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00000.ppm,26,26,5,6,20,21,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00001.ppm,26,27,5,6,21,22,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00002.ppm,25,26,5,5,20,21,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00003.ppm,26,27,5,6,21,22,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00004.ppm,30,29,6,6,25,24,36
/home/krishna_warrior/Desktop/dataset/00036/00002_00005.ppm,30,30,5,5,25,25,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00000.ppm,25,25,5,5,20,20,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00001.ppm,28,28,6,6,23,23,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00002.ppm,28,28,6,6,23,23,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00003.ppm,28,29,5,6,23,24,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00004.ppm,29,30,5,6,24,25,36
/home/krishna_warrior/Desktop/dataset/00036/00003_00005.ppm,29,29,5,5,24,24,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00000.ppm,28,28,6,5,23,23,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00001.ppm,28,29,6,5,23,24,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00002.ppm,29,30,6,6,24,25,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00003.ppm,30,32,5,6,24,26,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00004.ppm,31,31,6,5,26,26,36
/home/krishna_warrior/Desktop/dataset/00036/00004_00005.ppm,33,33,6,6,28,28,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00000.ppm,30,29,6,5,25,24,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00001.ppm,30,31,5,6,25,26,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00002.ppm,30,30,5,5,25,25,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00003.ppm,32,31,6,5,27,26,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00004.ppm,33,32,6,5,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00005_00005.ppm,33,33,6,6,28,28,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00000.ppm,29,30,5,6,24,25,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00001.ppm,29,30,5,6,24,25,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00002.ppm,29,30,5,6,24,25,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00003.ppm,31,32,5,6,26,27,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00004.ppm,33,32,6,5,28,27,36
/home/krishna_warrior/Desktop/dataset/00036/00006_00005.ppm,33,34,5,6,28,29,36
/home/krishna_warrior/Desktop/dataset/00036/00007_00000.ppm,30,29,6,5,25,24,36
/home/krishna_warrior/Desktop/dataset/00036/00007_00001.ppm,30,31,5,6,25,26,36
/home/krishna_warrior/Desktop/dataset/00036/00007_00002.ppm,31,31,5,5,26,26,36
/home/krishna_warrior/Desktop/dataset/00036/00007_00003.ppm,30,32,5,6,25,27,36
/home/krishna_warrior/Desktop/dataset/00036/00007_00004.ppm,31,32,6,6,26,27,36
